Lemma,Principle Components,WordNet Mean_tsne,WordNet SD_tsne,Random Mean_tsne,Random SD_tsne,WordNet Mean_pca,WordNet SD_pca,Random Mean_pca,Random SD_pca,entropy,num_senses,freq
position.n,3,0.003687937533129903,0.012861159796141957,0.00018006563822243836,0.0128861087876625,0.4925336392598637,0.051906626123165926,0.00045548024359242853,0.02022744926301854,1.3924614830000002,3,73
drop.v,2,0.282216417698825,1.1102230246251563e-16,-8.666179305571321e-05,0.021482682344478855,0.3361347942916117,0.0683900641863404,0.00019650906503037693,0.02216718364668856,1.391970247,3,74
drop.v,3,0.017413085164852862,0.016524758093257794,-0.0005726520657094723,0.010809419591252662,0.287491726364065,5.551115123125783e-17,0.0010080775023531086,0.022152396022702886,1.391970247,3,74
field.n,2,0.7233976559508926,0.034805963834861016,0.0002967443532887658,0.02111130330036751,0.4060075703970423,0.01623629413700587,-0.0009974583522127825,0.02003041548117801,1.391612881,3,81
field.n,3,-0.002943764308469864,0.013701814131711737,0.0004937729328220426,0.011992917442290179,0.6182354720994815,0.0544458444938693,3.961311961443202e-05,0.021450945122164958,1.391612881,3,81
recognize.v,2,0.21267048864557966,0.0381954577366778,4.299970558544951e-05,0.014094760524437219,0.23240264699727056,0.01973232041335205,-0.00016678563698067572,0.014589561869569263,1.390509716,3,100
recognize.v,3,-0.004591795052901455,0.0074420780335614735,-0.00022053461339576963,0.00883194188707967,0.17576249330218013,0.021460528783764057,-0.0006392297430123782,0.013309234681982151,1.390509716,3,100
close.v,2,0.2005781862651773,0.04933913048674055,-9.70871016312111e-05,0.017683506154847074,0.09664069831060497,0.06762218761731338,-0.0008244066252384961,0.01634280337282791,1.374379433,3,84
close.v,3,0.011140780657965256,0.019634489387763368,-0.0008044849306389786,0.011122337000036524,0.14691545299344325,0.008816155126862185,0.00030811893581154416,0.017806056891077282,1.374379433,3,84
involve.v,2,0.05674500530648913,0.02388275401009237,-0.00017094937289659456,0.013852606021125943,0.032978805725189075,0.005758711905975747,-0.00019347210038616093,0.01311304331884214,1.372482229,3,112
involve.v,3,0.026906985920313573,0.02535360122802734,9.024529278238077e-05,0.01365132683799376,0.033175500120418464,0.004708381804675693,0.0002637248466219709,0.013839538131377085,1.372482229,3,112
value.n,2,0.5992564422435867,0.10286506328084463,4.134818745752206e-05,0.010608824410382764,0.6024400361354526,0.04626265578993875,-0.00036468543167107596,0.010310632481409641,1.360964047,3,130
value.n,3,0.13359373130421115,0.04109425775565357,0.0005656254999092798,0.011450172244834144,0.5824633313627039,0.07397401239496182,-8.090419654888387e-05,0.011055223960431024,1.360964047,3,130
prepare.v,2,0.05101921623531646,0.01005948146042546,0.0009217930502423814,0.02506490328750587,0.03251415206264191,6.938893903907227e-18,0.000590144228132496,0.023366230889497373,1.3604730390000002,3,71
prepare.v,3,-0.018227377879975342,0.026486659867772613,0.0007985077242110098,0.015570602097571318,0.07756639064044471,0.06705252096256623,0.0006113792522680696,0.024089113437005504,1.3604730390000002,3,71
remain.v,2,0.09683069273915453,0.028086179641821942,-6.762055024673003e-06,0.0076023667044318845,0.08830518533957192,0.011517812754659441,4.336309075739798e-05,0.00790715483316987,1.35559538,3,196
remain.v,3,0.03348049491256285,0.01775957522282811,8.493820828700345e-05,0.007917545679646178,0.045727800148034285,0.018055397259103767,0.00034168679276700954,0.008200867770490906,1.35559538,3,196
support.v,2,0.1080383572007314,0.018938716019512164,0.00014981346973787267,0.021100406877848296,0.12834745158375446,0.009741408873003144,0.0004923389240073588,0.02167757136561505,1.3548708569999999,3,74
support.v,3,0.017647320321640514,0.004757184608951502,-7.03128288234156e-08,0.0103244915464882,0.08197048862494986,0.03045840025776485,0.000638408723013089,0.02218872713276332,1.3548708569999999,3,74
report.v,2,0.0572724869562995,0.001763427299233331,-0.0002102223532967293,0.010898341659956234,0.08990898121053978,0.00899274795868514,-0.0001660616656335164,0.010662726516630113,1.34810613,3,128
report.v,3,-0.0035557565028089717,0.005898731761100264,-0.00014214422299243002,0.010857141409293305,0.06362791927030417,0.00403066157585258,-0.0006928387656151844,0.010173354510672436,1.34810613,3,128
quality.n,2,0.06166095303221473,0.008939376584708291,-0.0006884095712386172,0.02155161614609783,0.10814795338660756,2.7755575615628914e-17,0.0005770882557715543,0.0221684724362396,1.344250254,3,70
quality.n,3,-0.05060978240043211,0.02257568309679784,0.0009684736400842066,0.015695097327666732,0.060895634251452176,6.938893903907227e-18,-0.00013792649506237949,0.022634875107405583,1.344250254,3,70
keep.v,2,0.11744346424936535,0.00884681597247737,7.940011098715407e-05,0.005048818219658421,0.14374098225385626,0.00027494671270758184,-0.00029204106836922537,0.004725462743247231,1.335392042,5,303
keep.v,3,0.02823855246040956,0.012930505176265851,0.00017707661183159323,0.0053237537678358145,0.15333339036142485,0.011944390929915054,0.0001478434417048464,0.0050208326368855975,1.335392042,5,303
end.v,2,0.24097926744931936,0.005082138951733386,-3.072155705085033e-05,0.017834611653546408,-0.04338022119617743,1.3877787807814454e-17,0.000674825700775155,0.017032504909579034,1.3335410509999999,3,90
end.v,3,0.013532688934653123,0.017444640769228217,-0.0002512035280822591,0.007894753019565942,0.07319191312430637,0.1122527806324582,-0.00047831827601776814,0.01689719178415472,1.3335410509999999,3,90
remember.v,2,0.2024493966013692,0.0007265733587218438,0.00014543278909491192,0.008686591293193371,0.2218124685795136,0.005829622035614292,-8.608224072853984e-06,0.008309416451646076,1.3332361190000002,3,164
remember.v,3,0.032497967510872194,0.022877132150098917,6.223562545906906e-05,0.008637319480303579,0.15382100943366495,0.0023348733090171594,-0.00022711481436878995,0.0081044426488117,1.3332361190000002,3,164
well.r,2,0.3244147784990234,0.03781433419792909,0.0002583489024354541,0.012488402283039315,0.3771141231998804,0.01696002517770646,-0.00044932124234934337,0.011508412492371549,1.3330443109999999,3,115
well.r,3,0.025934420576929348,0.022853911007114064,6.943165764999679e-05,0.012567224126536129,0.32907220173477153,0.0,-0.0006512232465806009,0.011617496000504105,1.3330443109999999,3,115
present.v,2,0.038647841632618696,0.010497641078623004,-0.0005214313990789084,0.014766877346605294,0.06294091762122195,0.02155051155089738,-9.639535982489178e-05,0.014412793172403853,1.32852164,3,103
present.v,3,0.001508786274141921,0.015971050845574514,-0.0005376115538376798,0.013040087853182893,0.09670899716752587,0.008549270801776178,-0.0006792036083687553,0.014776278173971829,1.32852164,3,103
result.n,2,0.02882315307190278,0.015917812597677525,-0.000259242222380336,0.010460318469859738,-0.020935810441596748,0.014794248628484434,7.554466280394856e-05,0.009887492229824995,1.327661405,3,131
result.n,3,0.007746035371823073,0.013582725327892493,0.0002514588061230875,0.011083453374364912,0.027108032332788468,0.003077570234295889,0.0002468680968130422,0.011190048325917131,1.327661405,3,131
source.n,2,0.07747411639274962,0.02505730233661904,0.0009944388439213588,0.024140887087816733,0.0019776360779964787,4.336808689942018e-19,-9.910983698891108e-05,0.024322063393259687,1.325751905,3,67
source.n,3,-0.014535660859557088,0.013072989704185687,0.00025159273964893387,0.012083344704184302,0.0997933861692078,0.011195409448405531,0.0010990815496764019,0.02449328030205079,1.325751905,3,67
stand.v,2,0.14628143316553144,0.002884404457345844,7.623207239165907e-05,0.006699706740919278,0.2495162160316137,0.0007923972109108058,-3.812724584826202e-05,0.0070621533260340095,1.3185058440000001,3,211
stand.v,3,0.023843011090206662,0.016548958415746516,0.0002370376504765144,0.007013382153152646,0.16477413776720773,0.002627751998556393,-0.00019016502492020875,0.0067954260808000795,1.3185058440000001,3,211
begin.v,2,0.028910960376010937,0.0004818613337355704,5.8361608101738756e-05,0.003985605720318928,0.08050928114847952,0.017594547908916184,0.00019196594451586395,0.004037239698444393,1.300172387,4,390
begin.v,3,0.03903626831422311,0.02123455582093308,0.00014070936990379142,0.003995919268288006,0.02382225368193949,0.0038572509198034383,5.9224712491277465e-05,0.004091121818170332,1.300172387,4,390
send.v,2,0.0806109334353306,0.024558026862492147,0.00023373812865349795,0.011479740174101638,0.044442547489681065,0.0671227532421439,4.8886044942924496e-05,0.011012988634500506,1.2963318320000001,3,128
send.v,3,0.032171791659741274,0.019389037062096992,7.60467858897205e-05,0.01158028698795462,0.18639132278303894,0.07530420058742633,-0.0002433035179255352,0.011391521050623608,1.2963318320000001,3,128
treat.v,2,0.4909212293014182,0.09364609981590173,-0.0007079116598690573,0.02024049344489041,0.481842848620041,0.08711262275076387,-0.0006210621524142178,0.02013572445268941,1.296287266,3,81
treat.v,3,0.01939788721759501,0.02077309420382142,0.0005262043989956465,0.015227616098486703,0.4406550989509802,0.07726734859239535,-5.88357176200716e-05,0.020785955542649368,1.296287266,3,81
suggest.v,2,0.12128036392831135,0.0234283582154718,-0.0005453413507865024,0.011140595857710177,0.1042711600170521,0.02984028336884905,-0.00029540349680011766,0.011515914499477692,1.288216724,3,120
suggest.v,3,0.042813454286704716,0.018273625420032042,1.2409244970838009e-05,0.012109554542652758,0.17002189719141342,0.037888913225230886,-0.00043479714680619096,0.011228903608506277,1.288216724,3,120
stay.v,2,-0.0003191323430347252,0.0027545010537888,-0.0009047216462122254,0.01074035821301766,0.022444126592299368,0.007129065413758769,1.582770359935326e-05,0.013129654949422531,1.281968332,3,105
stay.v,3,0.016454599613173724,0.013421464397005846,0.0001862283540452888,0.013212058645910263,0.06984768597160851,0.012277550523287564,0.0004694940103893787,0.0136412981676484,1.281968332,3,105
case.n,2,0.2531122335329027,0.026433031216365827,0.00014137836641994568,0.011518294854610832,0.26194692424731153,0.049359221941745836,0.00018393786239766932,0.010284304405324143,1.211936446,3,127
case.n,3,0.0602313936802341,0.024474409845018686,5.2157267138729925e-06,0.011189923265736696,0.20291998565478486,0.02736250980770026,-0.000509971407569951,0.010930033241048187,1.211936446,3,127
look.v,2,0.4856497406022357,0.10721294701134247,-0.00017419293987898702,0.003755341820000682,0.5496200957249056,1.1102230246251563e-16,-5.744399580545902e-05,0.003763604581782583,1.207066097,3,361
look.v,3,0.33311845853607897,0.04376856731148847,-0.00013956660644582928,0.003905239107682068,0.5147360777600486,0.0003955446381084678,-0.0001865448849439306,0.003839133654249343,1.207066097,3,361
surface.n,2,0.037478607638812805,0.032248685364580316,0.00024018180127913726,0.010417751374836028,0.0755387430158946,1.3877787807814454e-17,0.0003261365410136966,0.010482900245047494,1.2013501709999999,3,136
surface.n,3,0.020485708168047977,0.017719682577035014,0.00015801019576353414,0.010320903067888456,0.12781213968999133,0.0015545746241641858,-9.325967270492992e-05,0.01032892791887305,1.2013501709999999,3,136
man.n,2,0.02371889755436609,0.03149254928793176,-7.884941090395091e-05,0.0024690237262524825,0.09084077372056797,0.0014793596804813915,4.329658201609504e-06,0.002463414277482105,1.1876221390000001,4,638
man.n,3,0.04191725268576597,0.014128961223538771,-6.939667245986798e-05,0.002258766359763118,0.07343691964354929,0.006942485416237936,-7.255318279170462e-05,0.002497528741541734,1.1876221390000001,4,638
determine.v,2,0.07598721207798563,0.06334319950213374,-0.0002841225090589618,0.00868752991425545,0.09676073939384476,0.055668140574200574,-6.528862619213417e-05,0.008818900894654175,1.186564127,3,165
determine.v,3,0.027656114625363267,0.018059726603289927,-0.00013528442297306434,0.00919134228460408,0.06702568916552898,0.030762220231228567,-0.00016064735171525475,0.009171217583788452,1.186564127,3,165
ask.v,2,0.22308057022554725,0.04952445142724746,-7.306374349394073e-05,0.003433893000686325,0.17566935088095192,0.10966439418566576,-0.00015114055651774906,0.003143037375791523,1.178507665,3,408
ask.v,3,0.18642289796120973,0.046275477046589936,-6.97627319648617e-05,0.003458085818057202,0.5021864381740462,1.1102230246251563e-16,-0.00016177049926443157,0.0033972335260327165,1.178507665,3,408
live.v,2,0.16190551415091395,0.035320836698307816,0.00014645910116164673,0.006385414419327174,0.2885706697571794,0.029144987202713007,7.55331331271583e-05,0.0059946405637513155,1.158150683,3,235
live.v,3,0.07880648046162285,0.02054085711536705,3.5605262666753984e-05,0.006171711676780854,0.21024782995249053,0.04445130779142262,0.00029309962982562585,0.006389336470977002,1.158150683,3,235
continue.v,2,0.013244235842670336,0.0002841630932360998,0.0002462839558829543,0.008035545920553678,-0.002537950455277675,0.02084841363737237,5.9893614759076026e-05,0.007879116749489639,1.156277176,3,197
continue.v,3,0.009166945823528576,0.009449216641535179,0.00022216805994826601,0.007557743482887278,0.05124389072449607,0.010853657240048978,0.00012173011284982752,0.007428920627106763,1.156277176,3,197
occur.v,2,0.8355352727594095,0.15613126315852424,-0.00010947556691477941,0.013082401968471965,0.9494440583738708,0.0,0.00023907696992335416,0.013942768334456805,1.14294135,3,113
occur.v,3,0.05690685111958119,0.016926721992045826,-0.00024511038244441787,0.0054337184577005725,0.9494440583738708,0.0,0.0002856525855002031,0.014966023234333463,1.14294135,3,113
choose.v,2,0.12516001640621352,0.021410834211233173,-0.00011682155958661416,0.012816208312010923,0.04089819262879912,0.00743328602643803,0.0009748373332412145,0.013761812557245904,1.115760246,3,108
choose.v,3,0.03482961727581011,0.027686072445267915,0.0006655785999902898,0.013435256406658066,0.16595170049525676,0.034612479250193166,0.0005205097540194455,0.013340213578887743,1.115760246,3,108
interest.n,2,0.5076907435384558,0.03371597851796645,-0.0007077317224408,0.01062271442857467,0.4437714578359479,0.08656099751209742,-0.0008016374348813887,0.011080152125300878,1.104984441,3,126
interest.n,3,0.08588608247809029,0.02874109028502765,-0.000243318917859071,0.011315769278860079,0.5567858138274161,0.0390707936008664,0.00023460965185384,0.011312846932370028,1.104984441,3,126
assume.v,2,0.4913278974120786,0.4026757043982556,5.5600062128842005e-05,0.01672793603342153,0.9389384333561996,3.3306690738754696e-16,0.0005440848259036375,0.016057476302444584,1.065240019,3,91
assume.v,3,-0.019647163185064667,0.003767245829840311,-0.00021752945889173185,0.005575820449913803,0.4005520796007673,0.296089849160924,-0.00016493493235838873,0.016691667166569366,1.065240019,3,91
area.n,2,0.24792893712755906,0.0154060529797789,3.955976419397989e-05,0.007964102714206698,0.3259596633028059,0.01190108368334115,-0.0003056420493654634,0.007039982725366381,1.002967627,3,200
area.n,3,0.027373123042133442,0.02236959652900711,0.00020237807611415897,0.00794242123391688,0.4859836485586467,0.13723848186721266,-9.927704271339504e-05,0.007098052184913913,1.002967627,3,200
control.n,2,-0.012930587279363212,0.025722949080933703,0.0005372555521676289,0.054299439611445004,0.14370774231566127,0.1271597640152541,-0.00043583889418305656,0.05227745778609988,1.0,2,36
control.n,3,-0.0032328455707510487,0.021852988768035254,-0.00011424901386959807,0.05360990077946421,0.11511856566307352,0.06478475820347829,-0.0010204064282409056,0.05425481603491796,1.0,2,36
secretary.n,2,-0.02851752800014488,0.01125159858917929,9.455324512542868e-05,0.05167074154930405,0.3055339049103664,0.0,-0.00225817477848185,0.04737447714619165,1.0,2,28
secretary.n,3,0.003371619171830637,0.019454488140481185,-0.0007295681229042688,0.041983151479806594,0.2350895138091925,0.16710484472578693,0.0006543600408358046,0.04779322958170059,1.0,2,28
matter.n,2,0.0037735849056603366,8.673617379884034e-19,0.0003464841945636601,0.026069165910941442,0.0037735849056603366,8.673617379884034e-19,0.0013275272480860385,0.02689904090964397,1.0,2,56
matter.n,3,0.0030762401196337183,0.003171431548853025,0.00029831422124148443,0.0183594644805106,0.0036313877622993797,0.000270908123201126,-0.0005167442271266667,0.024207900483054986,1.0,2,56
note.n,2,-0.017531424462368817,0.022386325140676108,0.0013476290858249606,0.05540020224577977,0.18524871355060046,5.551115123125783e-17,0.0007735365482219168,0.05643597745170585,1.0,2,26
note.n,3,-0.0014530618077022268,0.008845475540697463,0.000628399428312746,0.037447830671069625,0.18427373155079094,0.06794242894599674,0.0010418678548788788,0.05219124392891393,1.0,2,26
property.n,2,0.7299703264094953,2.220446049250313e-16,-0.0007347850299414286,0.025243602781470496,0.7299703264094953,2.220446049250313e-16,0.0006307577220191782,0.026284062482895304,1.0,2,60
property.n,3,-0.005318442455101248,0.0008316906907414963,0.0002193607949577164,0.012026464106485966,0.4318517136396591,0.2955743519327946,0.0003879221060125939,0.024342826191978945,1.0,2,60
notion.n,2,0.0016747402538521475,0.0388053998523254,-0.0023079305703434983,0.048658356984688005,0.03220241518113863,1.3877787807814454e-17,-0.00012406445481818868,0.04210068073178936,1.0,2,28
notion.n,3,-0.00045419847328243945,0.005796249860125074,-0.0004265499435283391,0.03020557994840745,0.05985368836448912,0.07724626982132045,-0.0010879584083211165,0.046336942353697994,1.0,2,28
scientific.a,2,-0.026615691080802004,0.01740641996782028,0.0012894831179874687,0.06392067246158374,-0.005488019770736944,0.055343803047151016,-0.0007063672855133122,0.0556180800582211,1.0,2,24
scientific.a,3,-0.03180458220024871,0.01447730085253499,0.0015631710486798205,0.06430342457688297,0.1467660050670179,0.13029902501245866,4.821131630914266e-05,0.059172382817808775,1.0,2,24
standard.n,2,0.05515336380466712,0.053157670257257934,0.00013028545995581741,0.06641838013115678,0.16831683168316833,0.0,0.003141373657083889,0.06780121278184313,1.0,2,22
standard.n,3,-0.007319426414684365,0.04522623880468573,-2.890120032788878e-06,0.0629532624571967,0.13523294139415662,0.08358638378948889,-0.0016714340217059394,0.06392976035446574,1.0,2,22
at_least.r,2,0.2020449903135145,0.02708920701135721,0.0005268110889095911,0.012667425459003349,0.3980494479269418,5.551115123125783e-17,-0.0002701714799154923,0.012111864190817022,0.999945455,2,115
at_least.r,3,0.3802752829588042,0.12833757562918513,-0.00010823936822692816,0.011596088900866577,0.2964173394425635,0.10805406014238507,0.00017430664781549737,0.012615223727847593,0.999945455,2,115
extend.v,2,0.2220414817293005,0.09535363585968204,-0.0004975108868165364,0.028773241071612683,0.3638854883932121,0.0341803686215056,-0.0021186307351500184,0.028349998665916983,0.9997431859999999,2,53
extend.v,3,-0.0025287426111925025,0.014223200043448668,-0.00021212868940043302,0.024468250524408475,0.2743307113765608,0.033966712000639415,0.0010009796559410416,0.03246962131284451,0.9997431859999999,2,53
labor.n,2,0.17271518104742695,0.10599398579901237,-3.942711987176112e-05,0.035784944527096595,0.2728904847396767,1.1102230246251563e-16,0.002615656312914393,0.04052530272839782,0.999525689,2,39
labor.n,3,-0.001293112860711474,0.003567796669044135,-0.0004688340194794978,0.023581513466504604,0.17085460817250994,0.102557585426977,0.00022903480456187744,0.039592863736585056,0.999525689,2,39
various.s,2,0.050006190643051986,0.04090890062485472,-0.0010552668770551273,0.018221384920113333,0.013946124882408213,0.0013787150711514664,-0.0007638275204470097,0.019240650353363847,0.99947302,2,74
various.s,3,0.004393767137722725,0.021562556398051737,-0.0005565701720625798,0.019872121396407063,0.03835217370567608,0.04057313550567169,0.00042497177459020335,0.021226294038761303,0.99947302,2,74
fear.v,2,0.062494015703168274,0.08341937927024917,-0.0009679924815598023,0.03745097675913445,0.0441360543523102,0.014738908751023927,-0.0012287589050284547,0.03666808081792021,0.99947302,2,37
fear.v,3,-0.007917326380018661,0.0038535563573712773,0.0007906261281023257,0.028113781004943536,0.08489557831662088,0.06318715269623286,-0.001979086583470286,0.035452237279504084,0.99947302,2,37
culture.n,2,-0.025456533265526687,0.009615027532258838,0.0002859300774604654,0.04879913202385998,-0.022075910147172643,0.0,0.0023462891141208496,0.04864448768450065,0.999411065,2,35
culture.n,3,0.051495946939730634,0.07689925135765441,7.4090234484764925e-06,0.04949301881757503,0.042786607560358486,0.10353532038377804,-0.001096373251811294,0.04535045533981441,0.999411065,2,35
bond.n,2,0.0011093306552161506,0.040532027297990124,0.0031639132840492463,0.053111039178503516,1.0,0.0,0.0041368590926557005,0.05772592143229083,0.9993375040000001,2,33
bond.n,3,-0.010233424000879295,0.005770919932447943,-0.00015899472534837544,0.03235947965084362,0.6332618105233457,0.3624140950591836,0.0003340397257584372,0.04886997573972975,0.9993375040000001,2,33
match.v,2,-0.022382813829491668,0.0190423566628426,4.0735599522291446e-05,0.05345597554753671,0.4924471299093654,1.6653345369377348e-16,-0.0013943445594037285,0.0472096966124656,0.9993375040000001,2,33
match.v,3,0.014293005588728919,0.03702436397215133,-0.000635423384571861,0.04967463005924736,0.15012151700804113,0.11065291200201016,-0.001941608146623529,0.049278303568842934,0.9993375040000001,2,33
trade.n,2,-0.03093089704314872,0.0038418930018522257,-0.0011914203369154804,0.045006801650807005,0.521411645226811,1.1102230246251563e-16,0.0004949216706267738,0.04852439929131838,0.9992492479999999,2,31
trade.n,3,-0.007353943104832623,0.008205931305271898,0.0013032313779278324,0.03950745433474292,0.29167716703908936,0.2091888406528276,0.0002032064328805419,0.04752428652938948,0.9992492479999999,2,31
commit.v,2,0.032762514936353584,0.08287593663724313,-0.0005151434551694838,0.062216165305946564,1.0,0.0,0.0006083269962621718,0.06338606699364242,0.9988455359999999,2,25
commit.v,3,0.00830455862795924,0.05313896781922967,0.001688542641576528,0.05223598579577352,0.6618227633170091,0.3331665364491382,-0.0016932580116271025,0.056943148517679586,0.9988455359999999,2,25
frequency.n,2,-0.03669529170977126,0.012974693758202977,-0.0023164135578132715,0.059918967728254814,0.17024679914130014,0.036797385583139185,-0.002502474329455473,0.05331328105797278,0.9986359640000001,2,23
frequency.n,3,-0.002530236036402351,0.02784691885026211,0.002832739970407643,0.054643911749081515,0.1437341107064187,0.1172903272265044,-0.004527128583504882,0.055977524633673566,0.9986359640000001,2,23
duty.n,2,0.03195234699444088,0.07304531866097343,0.0003520470794156267,0.0606682969039,0.11355815554026145,2.7755575615628914e-17,0.0012821549811080713,0.06084376560574365,0.9986359640000001,2,23
duty.n,3,-0.0025577434978100505,0.008734338848218424,-0.0007033651508540355,0.038170443755413536,0.03962151363984242,0.05883261004135538,-0.0013112813452171483,0.059316096673196136,0.9986359640000001,2,23
professional.a,2,-0.01019593054754746,0.04070709470137871,0.0012529752891774302,0.06552386472289498,0.20040899795501013,8.326672684688674e-17,0.0023669945275265115,0.06616059290403754,0.9986359640000001,2,23
professional.a,3,-0.0105656349096211,0.016932740758666215,-0.002698605046194059,0.05564301759515024,0.4844922594941201,0.3631338795075754,-0.0018066624438996784,0.059744932947285126,0.9986359640000001,2,23
dry.v,2,-0.010042907035335271,0.044228167997635175,0.0006454926472871883,0.06410287093014437,0.30047999528706804,0.09720204115649518,3.4684142682176236e-05,0.06164849854249298,0.9986359640000001,2,23
dry.v,3,0.007800149546057534,0.05111318040040196,-0.0013614439726360712,0.056635966140894285,0.03856328444112951,0.12950187912277136,0.002661427267397084,0.06586885203596851,0.9986359640000001,2,23
operation.n,2,0.01422402709256023,0.06739124517273094,-0.0010642198571277023,0.06702665469111124,-0.01445548024276008,0.006720014731731457,0.0006231513092691553,0.0636931297506318,0.9986359640000001,2,23
operation.n,3,-0.022776078288677386,0.031842565239103005,0.0029180570605618896,0.06513349417114156,0.1195272184355884,0.1855165416048801,-0.0030505214423033602,0.06012202416331931,0.9986359640000001,2,23
phase.n,2,0.7506121922928213,0.0,-0.0009402079447004127,0.029815860891406414,0.6752286175363101,2.220446049250313e-16,0.0001288223523523877,0.031610200276049605,0.9986359640000001,2,46
phase.n,3,0.00375196946568632,0.0012495389076848547,-0.00030702245414960166,0.012770457953415715,0.3328687197880739,0.3217302434677934,-0.00043822280333604113,0.030495234840625544,0.9986359640000001,2,46
reject.v,2,0.058467605290457934,0.04246858124291596,0.002489531713531265,0.045472663005791884,0.030756963034687106,6.938893903907227e-18,0.001684976328024126,0.04404132303765442,0.9977724720000001,2,36
reject.v,3,0.016290471825830904,0.04108546557544288,0.0002442855249071327,0.0419427938959696,0.11851194736695594,0.02876093409740975,0.00014928826834741926,0.044462866697957536,0.9977724720000001,2,36
news.n,2,-0.025331841644288925,0.015345025735919829,0.0004954156245870108,0.045231002324013884,0.030708429604415537,0.03352854062428698,0.00015989405866864551,0.04417461660587934,0.997502546,2,34
news.n,3,0.002091285403015891,0.01826980149837544,0.00014350735423788953,0.03679218714341004,0.009142081108042887,0.053531008012564295,0.00015291420068734332,0.0453443536431148,0.997502546,2,34
voice.n,2,0.00978664867818848,0.014701568545386382,-0.00020698168991096832,0.013609561344208926,-0.007943946629948306,0.0015149082194748052,0.00012455188586941958,0.015022121710270375,0.997294382,2,98
voice.n,3,0.001997065712141378,0.002263665143305756,0.00011460143185907705,0.008731250413751617,0.002417586930394782,0.012585846964137759,-0.0002479323456717076,0.014953589251930088,0.997294382,2,98
long.a,2,0.4608584094335794,0.02551934753504417,-0.00018987450754337902,0.0067957092124336345,0.16637853137674166,0.012694201618045013,0.0001396976559985065,0.007017223431428903,0.9971803990000001,2,192
long.a,3,-0.0016545249306808205,0.0008793064318677926,-6.077826259383458e-05,0.002777521953520775,0.2448948228384163,0.26331220471436345,-0.00039466328134925353,0.0067112789507891395,0.9971803990000001,2,192
task.n,2,-0.020406821706131537,0.017474464371457485,-0.0013992373377450815,0.04570813678412503,-0.022712650200627446,0.0022439516596783533,0.0007581031035737797,0.04913709930006112,0.996791632,2,30
task.n,3,0.013074157626273486,0.019139371735720227,0.00139358879275232,0.04432949483451051,0.02881476495412475,0.060989202175903874,0.0005624890312844891,0.05010159280360586,0.996791632,2,30
benefit.n,2,-0.0009851192474684156,0.039614212702296606,0.0009832921591843137,0.048960351025412345,0.4429167332652612,0.25392616922267136,6.544786874921044e-05,0.046957104586578466,0.996791632,2,30
benefit.n,3,0.0024457049299530928,0.01163994832224339,-0.0027079577895631115,0.028329065366103325,0.388273180706689,0.3313353566743849,-0.0015157525104190033,0.04474424072803542,0.996791632,2,30
propose.v,2,-0.014657869027371038,0.007431567064851414,0.002295397116090511,0.034281125518101016,0.022325102880658386,3.469446951953613e-18,0.0006558608589106226,0.032585835783352585,0.99648599,2,43
propose.v,3,0.012904288209243444,0.005049065499447968,-0.0018156902941050168,0.025040729754631258,0.015758160611621528,0.010987447943307565,7.614139919200067e-06,0.03140091339006198,0.99648599,2,43
thin.a,2,-0.02227513233759436,0.014086196171347513,0.001354504769549912,0.05777246472873259,0.3924528301886792,0.0,0.0019008448631310008,0.051348736222555216,0.99631652,2,28
thin.a,3,-0.015378109512307253,0.007387641545721625,0.0008986280180437236,0.041547915922228784,0.3669313596368006,0.2394493366473837,0.00016051750232440166,0.050924653871745613,0.99631652,2,28
combine.v,2,0.016166661577629502,0.0624112393722021,-0.0013413637255077415,0.05258101857822296,0.06032087986847332,1.3877787807814454e-17,0.002704075780479618,0.05750098488614217,0.99631652,2,28
combine.v,3,-0.0011289763817255048,0.02075934036411396,-0.0007062852940253094,0.03936809902299192,0.04197413880570875,0.030297202341055,-3.5126959589645505e-05,0.054746884548833405,0.99631652,2,28
assumption.n,2,0.0563664297255671,0.08105372564656349,-0.0006072297332965629,0.04957229619293866,0.05048982667671445,6.938893903907227e-18,-0.0005316487415567018,0.049014547578582326,0.99631652,2,28
assumption.n,3,-0.030991722793964088,0.012476255818458244,-0.0022036819465749745,0.04670870361663345,-0.0010466892757232148,0.0424786922380471,-0.00014577715611737782,0.05080400271438144,0.99631652,2,28
unit.n,2,-0.005978422629198081,0.03849571072052112,0.0029237828174189275,0.06377433137795774,0.5748089721469066,0.0,-0.0017789377800171593,0.05090481422857663,0.995727452,2,26
unit.n,3,0.009945966215521662,0.020476388146577047,0.0017855240921724046,0.046015675551593374,0.07765794068243483,0.12716159914777225,0.0005726183007157723,0.05416721856137609,0.995727452,2,26
threaten.v,2,0.33445753693580976,0.0826632765505191,4.8378417237528995e-05,0.042961989665456606,0.4415472004327833,5.551115123125783e-17,0.0006558687944854063,0.0382989001812707,0.995252549,2,37
threaten.v,3,-0.01742088443905029,0.009485529926355818,-0.0013394789980070935,0.03665407694299416,0.3582147354414376,0.2746721533489797,0.0013371230404107045,0.03924095554940083,0.995252549,2,37
snow.n,2,-0.028284737853271364,0.01965269965380271,0.002290516229391748,0.062120106851105264,-0.009692013012581352,0.01877217877961483,-0.0002768729358675024,0.05641540716675756,0.994984828,2,24
